sample_id,category,goal,launched_at,deadline,image_num,sentence_num,word_num,frame_num,state,dataset_type,url
938216,Human Rights,50000,1410771842,1414771199,5,114,600,147,1,2,https://www.indiegogo.com/projects/lava-mae-mobile-showers-for-the-homeless--2
2341241,Comics,8132,1525052069,1529078399,9,88,1031,90,1,2,https://www.indiegogo.com/projects/professor-dario-bava-paranormal-playboy-comic
2356238,Transportation,78528,1522552108,1526313599,10,134,1053,132,1,2,https://www.indiegogo.com/projects/strom-city-a-feature-packed-and-affordable-e-bike
2130194,Energy & Green Tech,20000,1498518273,1503763199,9,26,113,183,0,0,https://www.indiegogo.com/projects/revolt-wind-turbines
2124989,Health & Fitness,80316,1510502399,1510588799,9,48,573,100,1,1,https://www.indiegogo.com/projects/aquagenie-the-world-s-smartest-water-bottle
1851486,Travel & Outdoors,38044,1472572799,1472659199,50,62,682,292,1,1,https://www.indiegogo.com/projects/the-nomatic-travel-bag
2525492,Tabletop Games,5000,1569340799,1569427199,9,34,279,120,1,0,https://www.indiegogo.com/projects/glow-doodle-101-educational-coding-board-game
2712954,Productivity,5991,1636387200,1636559999,7,29,297,30,1,0,https://www.indiegogo.com/projects/zumy-the-pro-quality-light-for-video-meetings
479546,Phones & Accessories,150000,1376423524,1379951999,19,76,576,208,0,1,https://www.indiegogo.com/projects/revolutionary-keyboard-kemice
2050865,Comics,25000,1488412610,1493654399,8,32,662,167,0,0,https://www.indiegogo.com/projects/editions-berber-13-13-impression-de-trois-titres
1894037,Local Businesses,8354,1474127999,1474214399,10,28,270,154,1,0,https://www.indiegogo.com/projects/sinkshroom-elite-drain-protector-hair-catcher
2381060,Energy & Green Tech,300000,1529928744,1533830399,3,106,603,176,0,0,https://www.indiegogo.com/projects/hummingbrush-pro-sonic-makeup-brush-cleaner
2333607,Travel & Outdoors,26969,1517673599,1517759999,13,22,190,80,1,0,https://www.indiegogo.com/projects/first-of-its-kind-motorcycle-helmet-bag
2356410,Home,11750,1527523386,1532793599,16,19,252,79,1,0,https://www.indiegogo.com/projects/gosho-world-s-most-powerful-mini-hd-projector
2659437,Fashion & Wearables,18053,1612713599,1612799999,31,106,1083,140,1,0,https://www.indiegogo.com/projects/cizor-a-tungsten-carbide-cutting-tool
2073677,Photography,4000,1492473927,1496419199,3,40,283,169,0,0,https://www.indiegogo.com/projects/displaced--8
2435071,Audio,58436,1542211199,1542297599,10,44,365,72,1,0,https://www.indiegogo.com/projects/decibullz-custom-molded-true-wireless-earphones
2235103,Food & Beverages,25000,1510092173,1515340799,6,102,901,255,0,1,https://www.indiegogo.com/projects/dry-land-distillers
2443725,Audio,5000,1549382400,1552060799,9,64,481,100,0,2,https://www.indiegogo.com/projects/atto-x-world-s-most-professional-wireless-earbuds
2078862,Home,114823,1491926399,1492012799,20,77,700,218,1,0,https://www.indiegogo.com/projects/joto-the-robotic-drawing-board
1029315,Environment,5000,1417107716,1420127999,13,107,772,81,1,0,https://www.indiegogo.com/projects/pae-aina-dance-party-2014
2674727,Comics,14658,1619020799,1619107199,16,160,1314,192,1,1,https://www.indiegogo.com/projects/la-divina-commedia-the-new-manuscript
2505634,Productivity,150000,1558368000,1563638399,20,63,757,106,1,0,https://www.indiegogo.com/projects/desktech-kilogram-prototype
2346811,Food & Beverages,75000,1528818855,1532275199,9,114,845,118,0,1,https://www.indiegogo.com/projects/new-gel-infused-wine-chillers-with-totes-wine-bag
2433434,Audio,30901,1549900800,1555171199,29,34,689,145,1,1,https://www.indiegogo.com/projects/blade-ultimate-a-i-fitness-wireless-earphones
715470,Productivity,3000,1395062236,1399391999,1,49,253,139,0,0,https://www.indiegogo.com/projects/create-apps-online
2546020,Music,3500,1570464000,1575734399,1,46,376,106,0,0,https://www.indiegogo.com/projects/help-ade-ishs-trio-record-new-music
2210269,Audio,22670,1507586392,1512835199,14,74,793,74,1,0,https://www.indiegogo.com/projects/alien-high-end-wireless-audio-without-the-markup
2561982,Energy & Green Tech,5094,1575820799,1575907199,39,149,1455,214,1,2,https://www.indiegogo.com/projects/da-vinci-fountain-faucet-the-future-of-faucets
2695222,Video Games,13418,1628092799,1628179199,8,57,530,70,1,0,https://www.indiegogo.com/projects/xscreen-for-xbox-series-s
2039324,Camera Gear,73100,1487174399,1487260799,6,29,468,281,1,0,https://www.indiegogo.com/projects/starslider-modular-motion-control-camera-slider
541146,Audio,39000,1380603602,1383148799,13,92,782,217,0,0,https://www.indiegogo.com/projects/hificube-personalized-bluetooth-speaker
2331883,Audio,66400,1518650104,1522166399,5,47,643,163,0,0,https://www.indiegogo.com/projects/voice-of-the-team-radio
1269320,Audio,35000,1431913197,1434556799,13,10,142,66,0,0,https://www.indiegogo.com/projects/wristboom-wireless-wearable-speaker--2
2046709,Photography,68000,1487834877,1493049599,28,46,620,149,0,0,https://www.indiegogo.com/projects/the-daily-portrait-berlin-book
2123993,Web Series & TV Shows,5051,1495418363,1498838399,3,93,961,75,1,0,https://www.indiegogo.com/projects/super-narcoleptic-girl-comedy-web-series
2472397,Transportation,130000,1558281600,1560959999,15,57,418,130,0,0,https://www.indiegogo.com/projects/narcine-the-coolest-folding-electric-scooter
2074169,Travel & Outdoors,14401,1490284799,1490371199,22,24,248,261,1,1,https://www.indiegogo.com/projects/the-world-s-best-travel-pillow-9-features-in-1
675096,Writing & Publishing,500,1391818016,1397059199,9,315,1114,295,1,0,https://www.indiegogo.com/projects/children-s-quran-pop-up-book-round-2
825649,Art,1375,1403615496,1405785599,5,32,247,68,0,1,https://www.indiegogo.com/projects/the-big-machine
1364689,Fashion & Wearables,150000,1438139109,1440777599,13,68,564,93,0,1,https://www.indiegogo.com/projects/a-new-us-clothing-brand-ultimate-driver
2550856,Film,3000,1570636800,1573315199,8,66,678,161,0,2,https://www.indiegogo.com/projects/amidst-short-film
465679,Video Games,18000,1376273821,1379347199,1,16,144,208,1,1,https://www.indiegogo.com/projects/help-the-undocubus-ride-again
2591901,Comics,6000,1589472000,1592150399,4,22,227,167,1,0,https://www.indiegogo.com/projects/the-epics-of-enkidu
2672428,Comics,2035,1617724799,1617811199,17,86,820,73,1,1,https://www.indiegogo.com/projects/plainer-jane-2-a-modern-day-story-of-murder--2
2524592,Food & Beverages,10000,1564070400,1566748799,6,17,292,38,0,0,https://www.indiegogo.com/projects/skotka-the-ultra-premium-vodka-from-scotland
998604,Home,7500,1415110371,1420300799,2,205,781,137,0,0,https://www.indiegogo.com/projects/plutoboxx-ii-tor-enabled-wifi-router
1981367,Transportation,20000,1482091785,1483891199,8,63,443,168,0,0,https://www.indiegogo.com/projects/vostok-titanium-triangle
2361274,Travel & Outdoors,25000,1522875715,1525535999,4,25,385,229,0,1,https://www.indiegogo.com/projects/pelagic-dive-travel-what-s-your-next-discovery
2409624,Fashion & Wearables,11248,1534953599,1535039999,10,47,373,149,1,2,https://www.indiegogo.com/projects/origamei-the-compact-wrinkle-resistant-dress
1454165,Environment,18000,1450452442,1453046399,5,24,246,144,0,1,https://www.indiegogo.com/projects/butte-california-fire-disaster-relief-yurts
2692327,Productivity,778213,1626796799,1626883199,17,57,484,382,1,1,https://www.indiegogo.com/projects/reinkstone-r1-the-true-color-des-e-paper-tablet--3
2259020,Food & Beverages,10000,1518097255,1521388799,7,60,403,173,0,0,https://www.indiegogo.com/projects/wanna-date-new-vegan-date-spread
2545258,Travel & Outdoors,10491,1569859199,1569945599,22,56,542,190,1,1,https://www.indiegogo.com/projects/populife-a-smart-key-box-with-bluetooth-remote
2519233,Home,30000,1563811200,1569254399,15,55,602,115,1,0,https://www.indiegogo.com/projects/z-grills-affordable-7-in-1-wood-pellet-grill
1049499,Comics,20000,1418771686,1424015999,7,32,226,50,0,0,https://www.indiegogo.com/projects/the-hidden-city
2690080,Photography,2030,1626191999,1626278399,6,21,232,104,1,0,https://www.indiegogo.com/projects/52-card-pinup
2271661,Travel & Outdoors,214087,1512943296,1518191999,27,264,3355,161,1,0,https://www.indiegogo.com/projects/iguaneye-jungle-barefoot-comfort-everywhere
2004147,Web Series & TV Shows,13000,1484452991,1489679999,12,120,1336,176,0,0,https://www.indiegogo.com/projects/reckless-juliets--2
2051248,Phones & Accessories,11082,1491328329,1495036799,30,18,229,83,1,1,https://www.indiegogo.com/projects/keruo-l7-the-most-portable-smart-projector
2087293,Food & Beverages,57827,1494086399,1494172799,6,42,623,216,1,2,https://www.indiegogo.com/projects/zos-halo
2223258,Food & Beverages,21000,1519137496,1523030399,19,64,786,234,0,0,https://www.indiegogo.com/projects/nutrilabel-nutrition-software-and-label-printer
2335831,Web Series & TV Shows,8000,1519002044,1521647999,1,56,538,206,1,0,https://www.indiegogo.com/projects/city-boyz--2
2192947,Video Games,10114,1502899199,1502985599,5,91,1063,82,1,1,https://www.indiegogo.com/projects/the-lighthouse-horror
2662162,Home,5073,1613577599,1613663999,8,34,402,52,1,0,https://www.indiegogo.com/projects/halo-the-bottle-opener-reborn
2481624,Fashion & Wearables,10000,1563552000,1566403199,4,25,159,131,0,0,https://www.indiegogo.com/projects/the-zoma-weekender-made-from-ethiopian-leather
2601383,Health & Fitness,500,1602691200,1607961599,2,45,297,123,1,0,https://www.indiegogo.com/projects/timegiven-s-o-s-watch-keep-loved-ones-notified--2
1798126,Productivity,15193,1466006399,1466092799,5,121,984,289,1,0,https://www.indiegogo.com/projects/hip-money-app-the-fu-movement-apps
386975,Comics,30000,1366874952,1370793599,1,121,908,203,0,2,https://www.indiegogo.com/projects/bring-the-hulk-to-the-northlake-public-library
2679020,Comics,2509,1620921599,1621007999,1,14,218,148,1,1,https://www.indiegogo.com/projects/the-good-the-bad-and-the-prehistoric
2146708,Audio,4000,1501800149,1504454399,12,22,194,30,0,0,https://www.indiegogo.com/projects/brutalist-lab-handmade-concrete-speakers
2719142,Camera Gear,11343,1637510399,1637596799,16,23,344,100,1,0,https://www.indiegogo.com/projects/great-joy-1-8x-anamorphic-solution-for-filmmakers--2
1059580,Health & Fitness,18000,1419241821,1424447999,2,18,208,94,1,1,https://www.indiegogo.com/projects/help-the-water-flow
707836,Writing & Publishing,1500,1394208925,1398873599,1,25,183,282,0,0,https://www.indiegogo.com/projects/stories-of-peace-an-anthology
2599343,Home,10164,1588089599,1588175999,8,26,299,189,1,0,https://www.indiegogo.com/projects/sofy-world-s-most-form-fitting-relief-pillow
1811789,Transportation,26000,1467218294,1469980799,4,69,257,75,0,0,https://www.indiegogo.com/projects/black-galaxy-cyclotor-by-vortexdesign
2357860,Travel & Outdoors,28084,1526320357,1531583999,18,69,699,158,1,0,https://www.indiegogo.com/projects/tragl-the-smartest-hands-free-live-translator
1130499,Transportation,30000,1448926051,1451145599,6,147,878,214,0,2,https://www.indiegogo.com/projects/stunner-world-s-most-comfortable-electric-bike
2654199,Film,3000,1611763200,1613059199,6,87,906,158,1,0,https://www.indiegogo.com/projects/the-rehabilitator
1383053,Travel & Outdoors,1000,1438682259,1443887999,2,39,252,138,0,0,https://www.indiegogo.com/projects/translation-of-biblical-literature-worshipper-info
1171511,Transportation,50000,1428963404,1430495999,12,97,390,170,0,2,https://www.indiegogo.com/projects/babel-bike-the-world-s-safest-bicycle
2516646,Comics,11134,1564934399,1565020799,5,44,374,165,1,0,https://www.indiegogo.com/projects/summer-of-74
1430006,Productivity,50000,1442148200,1446047999,2,43,262,120,0,0,https://www.indiegogo.com/projects/pocketpromo-app
2228089,Transportation,70196,1509364576,1512057599,19,123,946,102,1,0,https://www.indiegogo.com/projects/backfire-g2s-best-electric-longboard-in-2018
2662789,Comics,13016,1613923199,1614009599,12,76,655,170,1,1,https://www.indiegogo.com/projects/space-bastards-limited-edition-hardcovers
2538543,Travel & Outdoors,8000,1566489600,1571759999,19,57,899,92,0,0,https://www.indiegogo.com/projects/archer-holster-by-hicarus--2
2226568,Wellness,35000,1508198253,1511279999,3,30,631,110,0,1,https://www.indiegogo.com/projects/la-bioguia-te-necesita
526049,Video Games,20000,1378964549,1384185599,12,87,616,111,0,0,https://www.indiegogo.com/projects/3dsimo-the-amazing-3d-pen
2231555,Art,15000,1507542541,1509465599,2,83,767,78,0,2,https://www.indiegogo.com/projects/the-kalon-project
2559925,Wellness,15000,1574697600,1577721599,28,86,1136,107,0,1,https://www.indiegogo.com/projects/luxurious-and-sustainable-linen-towels-and-throws
2500634,Tabletop Games,10419,1557244799,1557331199,4,28,186,71,1,1,https://www.indiegogo.com/projects/latice-hawai-i-board-game
1183056,Home,40000,1465423147,1470671999,35,88,573,166,0,0,https://www.indiegogo.com/projects/smart-kitty-automatic-litter-box-for-cats
514495,Environment,5000,1378220544,1382111999,1,74,693,306,0,0,https://www.indiegogo.com/projects/fullgallon-claim-the-true-cost-of-gasoline
2558153,Health & Fitness,15000,1574179200,1577894399,4,77,595,112,0,2,https://www.indiegogo.com/projects/legacy-kept-write-your-story
2619414,Fashion & Wearables,30000,1599494400,1602172799,21,96,1152,113,1,0,https://www.indiegogo.com/projects/face-it-automated-makeup-brush-sponge-cleaner
2399632,Productivity,27500,1532023411,1537286399,1,37,224,30,0,2,https://www.indiegogo.com/projects/smart-cup-holder
1037653,Camera Gear,700,1418730248,1421337599,1,55,307,72,0,1,https://www.indiegogo.com/projects/selfiestar-ultimate-selfie-companion
2649542,Health & Fitness,1000,1609689600,1612367999,17,48,433,49,1,0,https://www.indiegogo.com/projects/keysistant--2
2500618,Fashion & Wearables,20523,1557763199,1557849599,39,69,760,164,1,0,https://www.indiegogo.com/projects/limitless-merino-wool-shirt
2166332,Web Series & TV Shows,7500,1500341941,1505577599,12,93,816,129,0,0,https://www.indiegogo.com/projects/kyloki-season-2
577697,Video Games,35000,1390422305,1394812799,9,95,977,457,0,2,https://www.indiegogo.com/projects/sociyo-ios-and-android-app-for-network-marketer-mlm-and-direct-seller
2568007,Food & Beverages,3034,1581263999,1581350399,9,32,292,92,1,0,https://www.indiegogo.com/projects/wondersip-one-click-open-reusable-straw
1851393,Film,500,1470221816,1472399999,1,18,171,53,1,0,https://www.indiegogo.com/projects/linger-a-short-film
2477601,Comics,3333,1552838400,1556812799,34,22,216,140,0,1,https://www.indiegogo.com/projects/a-song-of-mice-and-fur-graphic-novel
2568925,Comics,500,1579881600,1585151999,13,32,362,74,1,2,https://www.indiegogo.com/projects/the-grim-reaper-2
2366607,Tabletop Games,3612,1524931199,1525017599,32,85,1136,135,1,2,https://www.indiegogo.com/projects/wightwood-abbey-3d-printable-medieval-monastery
2634848,Fashion & Wearables,12560,1602777599,1602863999,16,47,703,100,1,0,https://www.indiegogo.com/projects/edasi-the-evolution-of-denim-with-16-features
1231508,Art,34000,1429489202,1434729599,8,178,842,206,0,0,https://www.indiegogo.com/projects/help-flower-house-blossom-and-grow
2602367,Comics,500,1590076800,1592755199,11,50,425,79,1,1,https://www.indiegogo.com/projects/road-to-delta-dogs-season-2
1822159,Phones & Accessories,26631,1468803640,1474041599,16,25,312,109,1,2,https://www.indiegogo.com/projects/turn-your-iphone-into-a-smart-ruler
2429811,Audio,38979,1541520000,1543507199,29,82,1170,230,1,0,https://www.indiegogo.com/projects/riderbuds-ultimate-earphones-for-motorcyclists
2693034,Dance & Theater,10000,1626969600,1628783999,6,28,279,66,1,0,https://www.indiegogo.com/projects/rocket-the-ultimate-handheld-card-fountain
2554295,Audio,10000,1573574400,1578844799,19,50,506,103,1,0,https://www.indiegogo.com/projects/tiger-rose-the-tws-earbuds-inspired-by-tiger
2436694,"Podcasts, Blogs & Vlogs",1000,1541692800,1544803199,1,27,321,110,1,2,https://www.indiegogo.com/projects/season-2-of-the-after-disaster-broadcast
1120397,Camera Gear,10000,1423138620,1428335999,6,28,322,302,0,2,https://www.indiegogo.com/projects/lq001-universal-clip-mobile-phone-lens
1962050,Audio,20000,1481859978,1487087999,4,74,506,78,0,0,https://www.indiegogo.com/projects/air-tunes-hi-fi-music-player-for-android
2448225,Fashion & Wearables,10000,1555948800,1559923199,33,31,483,214,0,2,https://www.indiegogo.com/projects/mw-the-handmade-loafers-for-today-s-lifestyle
1963365,Wellness,200001,1484113079,1489334399,1,124,1105,60,0,1,https://www.indiegogo.com/projects/price-wellness-house-in-uganda
1825592,Fashion & Wearables,15000,1474325796,1477411199,13,83,699,165,0,0,https://www.indiegogo.com/projects/bndot-one-only-edc-pen-design
2683081,Writing & Publishing,6017,1622822399,1622908799,6,42,446,183,1,0,https://www.indiegogo.com/projects/a-is-for-agbada-an-african-alphabet-adventure
2389830,Audio,26994,1531177196,1533830399,37,90,682,180,1,0,https://www.indiegogo.com/projects/soundflux-dual-driver-true-wireless-headphones
2504206,Phones & Accessories,6164,1559836799,1559923199,21,103,1262,213,1,0,https://www.indiegogo.com/projects/uno-world-s-1st-cross-device-usb-c-magnetic-cable
